$DOS,AIRDOS04C,2.0.0-0-User,0,a3e25b543d4de5dc3d0544625b6109b33db2b44b,User,0112310834100851f50ba080a08002b6
$DIG,BATDATUNIT01B,1470c00806c200949c49a000a00d009c,7844
$ADC,USTSIPIN03A,0950710874100851f80aa0c0a08000b6,ffff
$E,10843,56
$E,15970,20
$E,16033,23
$E,16213,44
$E,16588,51
$E,16838,56
$E,17306,60
$E,21900,49
$E,22150,35
$E,22306,35
$E,22315,6
$E,23556,45
$E,23563,6
$E,23619,62
$E,23712,62
$E,23869,14
$E,24025,10
$E,24650,25
$E,24666,7
$E,24728,19
$E,24853,19
$E,24962,4
$E,30431,12
$E,30744,7
$E,30900,14
$E,31119,12
$E,31127,14
$E,31369,19
$E,32822,7
$E,35431,12
$E,35494,75
$E,35502,12
$E,35744,54
$E,35752,7
$E,40607,305
$E,44506,79
$E,51542,110
$STOP,114,35113048.31,37709,38,18470,14,1,13
$START,115,38484
$E,9000,140
$E,33882,7
$E,57263,403
$STOP,115,35113058.46,51117,3,18402,8,3,5
$START,116,51536
$E,3348,320
$E,8865,7
$E,28399,4
$E,55379,51
$E,62368,41
$E,69532,112
$STOP,116,35113068.52,64187,6,18095,9,2,4
$START,117,64634
$E,67074,6
$STOP,117,35113078.59,11721,1,18448,8,3,7
$START,118,12126
$E,234,6
$E,551,5
$E,12301,7
$E,12943,30
$E,41907,6
$E,73673,6
$STOP,118,35113088.65,24779,6,18782,5,0,6
$START,119,25223
$E,7279,7
$E,29357,7
$E,44557,102
$E,63856,188
$E,74016,5
$E,74495,6
$STOP,119,35113098.71,37881,6,17896,12,3,7
$ENV,119,35113098.78,23.6,56.6,23.8,54.5,23.45,970.61
$START,120,38988
$E,309,6
$E,7670,8
$E,25616,7
$E,48390,6
$E,49947,6
$E,73577,8
$STOP,120,35113108.86,51642,6,18330,15,1,5
$START,121,52085
$E,6874,11
$E,7123,7
$E,14846,6
$E,17301,4
$E,29686,19
$E,29936,17
$E,30248,15
$E,30561,8
$E,34591,7
$E,46966,12
$E,54492,4
$STOP,121,35113118.92,64778,11,17841,7,1,7
$START,122,65288
$E,11643,89
$E,23959,6
$E,26464,4
$E,31516,7
$E,54007,24
$E,55265,11
$E,55570,10
$E,59556,24
$E,59953,5
$E,60015,39
$E,60257,54
$E,60320,15
$E,60578,24
$E,66712,167
$STOP,122,35113129.0,12463,14,18226,11,1,6
$START,123,13018
$E,14738,4
$E,28256,4
$E,40338,13
$E,40830,12
$E,62392,4
$E,63017,15
$E,63330,9
$E,63650,19
$E,65517,7
$E,65830,5
$E,65995,4
$E,71251,6
$STOP,123,35113139.9,25716,12,18087,20,1,9
$START,124,26818
$E,11575,4
$E,57319,60
$STOP,124,35113149.24,39447,2,17865,5,1,5
$START,125,40119
$E,10723,94
$E,22495,4
$E,23436,148
$E,24187,4
$E,31705,6
$E,36453,43
$E,44344,63
$E,48862,6
$E,57382,12
$E,65251,31
$E,69921,6
$E,70077,7
$E,70233,7
$E,70608,24
$E,70858,20
$E,70859,11
$E,70862,7
$E,70961,4
$E,71171,25
$E,71177,7
$E,71546,51
$E,71648,4
$E,71648,12
$E,71952,48
$E,73054,64
$E,73062,14
$E,73358,59
$E,73515,62
$E,73523,7
$E,74140,15
$E,74296,40
$E,75234,15
$E,75296,63
$E,75304,4
$E,75546,43
$E,76327,14
$E,76334,4
$STOP,125,35113159.33,53094,37,18270,18,1,8
$START,126,53917
$E,7306,14
$E,8463,44
$E,8713,33
$E,8869,11
$E,10622,6
$E,11431,7
$E,14744,4
$E,42772,7
$E,42976,7
$E,54044,28
$E,74272,5
$STOP,126,35113169.49,1073,11,18676,10,4,7
$START,127,1563
$E,16036,6
$E,24639,6
$E,26573,81
$E,28596,94
$E,33412,43
$E,49753,5
$E,58018,40
$E,67716,159
$STOP,127,35113179.56,14228,8,17726,8,0,8
$START,128,14691
$E,16902,9
$E,33242,49
$E,36063,4
$E,48454,5
$E,53765,7
$E,61265,6
$E,69390,56
$E,69640,48
$E,69953,67
$E,70265,48
$E,70890,48
$E,70899,11
$E,74015,50
$STOP,128,35113189.63,27402,13,18121,14,3,11
$START,129,27951
$E,220,40
$E,7720,40
$E,36280,6
$E,57652,4
$E,70468,4
$E,72158,7
$STOP,129,35113199.72,40605,6,18089,13,1,6
$START,130,41050
$E,6179,463
$E,9625,7
$E,50368,6
$E,64957,7
$E,77974,4
$STOP,130,35113209.79,53699,5,18463,7,0,11
$START,131,54136
$E,7078,4
$E,28508,7
$E,29971,35
$E,61270,286
$STOP,131,35113219.85,1238,4,18235,4,1,9
$START,132,1664
$E,14540,4
$E,20848,7
$E,31832,96
$E,48975,6
$STOP,132,35113229.91,14305,4,19057,16,2,7
$START,133,14768
$E,14080,7
$E,44491,7
$E,54868,6
$E,59111,4
$STOP,133,35113239.97,27410,4,18938,11,0,6
$START,134,27838
$E,39765,7
$E,56050,176
$E,74564,96
$STOP,134,35113250.4,40473,3,18760,10,0,5
$START,135,40896
$E,33301,6
$E,34401,56
$E,37915,38
$E,43055,4
$E,45868,7
$E,66391,4
$STOP,135,35113260.10,53552,6,18581,13,1,10
$START,136,53999
$E,1767,6
$E,4723,19
$E,4846,6
$E,22473,15
$E,25676,7
$E,30956,11
$E,41477,48
$E,49933,7
$E,50552,4
$E,55031,8
$E,66193,4
$STOP,136,35113270.16,1155,11,18868,10,4,14
$START,137,1780
$E,5787,62
$E,11536,6
$E,42100,1319
$E,44468,7
$E,67220,159
$E,70905,7
$E,77404,78
$STOP,137,35113280.26,14446,7,18980,20,1,6
$START,138,14904
$E,24344,7
$E,41042,4
$E,44689,4
$E,75671,12
$STOP,138,35113290.32,27546,4,18932,12,2,8
$START,139,27975
$E,30554,304
$E,34783,7
$E,51669,263
$STOP,139,35113300.38,40608,3,18453,8,2,8
$START,140,41028
$E,28899,35
$E,38435,7
$E,47393,48
$STOP,140,35113310.44,53664,3,18444,11,3,7
$START,141,54119
$E,1076,6
$E,50712,5
$E,50948,56
$E,63536,8
$E,71845,4
$STOP,141,35113320.51,1231,5,17733,11,0,2
$START,142,1668
$E,35764,7
$E,67961,4
$E,69287,7
$STOP,142,35113330.57,14303,3,17741,11,1,7
$START,143,14722
$E,44691,526
$E,60676,7
$STOP,143,35113340.63,27353,2,18216,13,3,3
$START,144,27765
$E,8322,4
$E,56813,118
$E,65993,15
$E,67574,16
$E,69401,145
$STOP,144,35113350.69,40411,5,18031,9,0,8
$START,145,40971
$E,14918,6
$E,38553,62
$E,43070,7
$E,49239,111
$E,52105,6
$STOP,145,35113360.77,53622,5,17787,10,1,3
$START,146,54327
$E,6472,759
$E,8795,143
$E,13533,12
$E,17031,80
$E,34997,6
$E,59856,14
$E,60703,8
$E,73593,15
$STOP,146,35113370.86,1464,8,18047,11,1,6
$START,147,1931
$E,12650,7
$E,54196,8
$STOP,147,35113380.94,14560,2,17925,11,2,9
$START,148,14970
$E,29380,6
$E,34667,4
$E,42540,51
$E,45612,7
$E,62706,23
$E,74040,12
$STOP,148,35113390.99,27626,6,18063,6,4,8
$START,149,28092
$E,6885,7
$E,11966,231
$E,13407,48
$E,29764,6
$E,35574,371
$E,42743,8
$STOP,149,35113401.6,40748,6,18033,8,1,8
$ENV,149,35113401.13,23.7,56.5,23.8,54.3,23.48,971.62
$START,150,41857
$E,658,44
$E,29976,7
$E,35172,4
$E,39612,143
$E,67019,7
$STOP,150,35113411.21,54506,5,18345,12,0,9
$START,151,54944
$E,17446,6
$E,52893,5
$E,54251,6
$E,56128,19
$E,74046,4
$STOP,151,35113421.27,2057,5,18168,14,3,7
$START,152,2494
$E,61756,4
$E,63764,8
$E,70850,7
$STOP,152,35113431.34,15129,3,17903,10,1,10
$START,153,15549
$E,8922,28
$E,9569,4
$E,11915,4
$E,14617,264
$E,30412,8
$E,47672,7
$STOP,153,35113441.40,28205,6,18442,10,0,5
$START,154,28687
$E,6019,12
$STOP,154,35113451.47,41310,1,18029,8,0,5
$START,155,41714
$E,5840,8
$E,10372,83
$E,38351,545
$E,41828,6
$E,46134,6
$E,53215,6
$E,54281,4
$E,62530,7
$E,69611,50
$E,74650,19
$E,76652,7
$E,77146,6
$STOP,155,35113461.52,54417,12,17725,12,5,10
$START,156,54920
$E,13393,15
$E,29585,76
$E,49142,22
$E,61175,7
$E,67376,6
$STOP,156,35113471.60,2033,5,17365,15,0,6
$START,157,2658
$E,27470,79
$E,43150,6
$E,48374,12
$E,52702,7
$E,67939,4
$E,68513,8
$STOP,157,35113481.69,15313,6,17967,15,2,7
$START,158,15760
$E,492,6
$E,11636,7
$E,18471,7
$E,23166,6
$E,31900,6
$E,33206,8
$E,35370,4
$STOP,158,35113491.76,28421,7,18142,15,1,15
$START,159,28876
$E,1312,403
$E,6608,7
$E,9415,15
$E,17336,4
$E,27161,71
$E,35361,4
$E,50621,35
$E,70736,6
$STOP,159,35113501.83,41546,8,17347,13,2,11
$START,160,42012
$E,9489,6
$E,13751,7
$E,34508,4
$E,47444,6
$E,50335,6
$E,57045,12
$E,59233,4
$E,68980,10
$E,73317,6
$E,73340,4
$STOP,160,35113511.90,54696,10,17776,14,2,7
$START,161,55214
$E,2349,48
$E,3099,7
$E,3739,7
$E,3965,7
$E,4989,9
$E,5517,6
$E,11390,4
$E,20416,382
$E,26126,6
$E,41698,81
$E,45444,6
$E,66297,5
$E,69761,7
$E,75880,6
$STOP,161,35113521.97,2395,14,17001,14,1,13
$START,162,2910
$E,1534,6
$E,1553,6
$E,3180,4
$E,7237,15
$E,27612,6
$E,48765,35
$E,49023,7
$E,52103,7
$E,65438,4
$E,65458,9
$E,67212,9
$E,68025,12
$E,77625,7
$STOP,162,35113532.6,15613,13,16747,13,1,10
$START,163,16158
$E,21582,8
$E,32173,248
$E,34920,11
$E,35420,73
$E,35420,7
$E,35427,8
$E,35429,6
$E,35483,112
$E,35498,18
$E,35499,7
$E,35545,99
$E,35545,15
$E,35557,12
$E,35561,23
$E,35562,6
$E,35576,35
$E,35615,117
$E,35624,24
$E,35624,6
$E,36045,16
$E,36108,215
$E,36114,16
$E,36116,36
$E,36117,24
$E,36118,12
$E,36670,257
$E,36673,14
$E,36674,4
$E,36675,6
$E,36676,7
$E,36677,15
$E,36679,70
$E,36680,24
$E,36733,127
$E,36741,17
$E,36742,9
$E,36826,26
$E,36983,192
$E,36986,15
$E,36987,15
$E,36991,41
$E,37178,7
$E,37295,9
$E,37304,6
$E,37358,124
$E,37366,15
$E,37608,99
$E,37617,8
$E,37920,120
$E,37929,22
$E,38233,48
$E,38317,6
$E,38545,72
$E,38549,6
$E,38554,11
$E,38675,7
$E,38858,7
$E,39325,22
$E,40575,31
$E,41825,32
$E,42896,4
$E,57595,5
$E,57602,12
$E,57864,14
$E,57872,16
$E,57935,16
$E,58435,16
$E,58497,31
$E,58856,22
$E,58919,25
$E,59231,44
$E,59247,39
$E,59481,55
$E,59544,54
$E,59560,39
$E,59575,31
$E,59833,11
$E,60028,11
$E,60106,39
$E,60731,39
$E,61056,17
$E,63904,7
$E,64106,12
$E,67981,96
$E,67990,15
$E,67990,18
$E,68231,83
$E,68240,14
$E,68241,7
$E,68544,120
$E,68553,24
$E,68606,179
$E,68615,14
$E,68619,7
$E,68622,12
$E,68856,139
$E,68861,4
$E,68863,7
$E,68864,6
$E,68865,28
$E,68866,4
$E,69005,7
$E,69294,82
$E,69302,152
$E,69305,7
$E,69308,15
$E,69310,44
$E,69310,35
$E,69325,19
$E,69356,99
$E,69372,108
$E,69380,67
$E,69384,12
$E,69387,15
$E,69388,126
$E,69396,7
$E,69442,147
$E,69450,140
$E,69457,7
$E,69459,15
$E,69794,316
$E,69798,7
$E,69799,15
$E,69801,24
$E,69801,15
$E,69802,65
$E,69803,79
$E,69803,20
$E,70106,7
$E,70169,22
$E,70227,7
$E,70419,60
$E,70426,15
$E,70575,48
$E,71044,38
$E,71048,6
$E,71053,7
$E,71825,41
$E,72606,27
$E,72614,7
$E,72669,312
$E,72673,31
$E,72676,22
$E,72676,16
$E,72681,12
$E,72685,51
$E,72685,25
$E,72919,204
$E,72924,15
$E,72925,4
$E,72927,45
$E,72928,19
$E,73075,24
$E,73231,240
$E,73238,6
$E,73240,48
$E,73240,60
$E,73241,11
$E,73544,99
$E,73550,6
$E,73552,6
$E,73553,14
$E,74169,166
$E,74171,17
$E,74172,7
$E,74174,16
$E,74177,31
$E,74178,28
$E,74324,76
$E,74679,7
$E,74794,19
$E,74856,236
$E,74863,8
$E,74865,47
$E,75357,7
$E,75419,224
$E,75424,7
$E,75427,48
$E,75428,28
$E,75574,112
$E,75794,127
$E,75798,14
$E,75802,13
$E,75803,12
$E,75856,159
$E,75865,24
$E,75865,14
$E,75919,171
$E,75925,17
$E,75927,24
$E,75928,8
$E,76357,31
$E,76361,6
$E,76365,8
$E,76440,4
$E,76605,7
$E,76669,92
$E,76669,15
$E,76672,15
$E,76675,7
$E,76677,6
$E,76731,291
$E,76736,7
$E,76739,4
$E,76740,14
$E,76747,54
$E,76748,11
$E,76794,216
$E,76798,7
$E,76798,9
$E,76800,11
$E,76802,49
$E,76803,35
$E,76803,15
$E,76824,115
$E,76826,6
$E,76910,6
$E,76981,231
$E,76987,11
$E,76990,48
$E,77606,180
$E,77613,14
$E,77615,48
$E,77919,240
$E,77922,12
$E,77923,13
$E,77927,55
$E,77928,31
$E,77928,15
$E,78049,6
$E,78074,108
$STOP,163,35113542.14,36313,231,16991,27,6,40
$START,164,39314
$E,633,120
$E,3133,159
$E,5633,219
$E,8133,152
$E,10618,35
$E,10622,14
$E,10625,22
$E,10633,299
$E,10635,9
$E,13133,281
$E,13135,9
$E,15633,239
$E,18133,115
$E,19571,184
$E,20400,4
$E,20633,176
$E,21163,7
$E,23133,78
$E,23290,15
$E,24383,57
$E,25349,11
$E,25524,7
$E,25633,35
$E,25745,6
$E,28133,40
$E,30633,14
$E,31673,57
$E,33133,7
$E,35633,8
$E,43132,13
$E,50151,7
$E,50632,7
$E,51075,304
$E,52623,7
$E,53132,7
$E,55632,7
$E,55895,24
$E,56557,6
$E,58132,17
$E,60632,31
$E,63132,30
$E,63928,7
$STOP,164,35113553.49,52391,42,17123,22,4,12
$START,165,53212
$E,428,7
$E,3638,32
$E,11858,8
$E,15678,7
$E,21708,6
$E,21920,7
$E,44645,12
$E,47146,7
$E,48357,6
$E,56317,7
$E,57151,96
$E,57155,7
$E,57160,11
$E,58651,92
$E,58713,17
$E,58776,12
$E,58792,60
$E,58838,30
$E,58901,24
$E,59463,28
$E,59901,275
$E,59910,66
$E,59963,280
$E,59966,24
$E,59971,24
$E,59972,48
$E,59973,11
$E,60213,15
$E,60320,6
$E,60713,35
$E,61963,35
$E,62049,9
$E,62713,67
$E,62776,166
$E,62780,7
$E,62781,9
$E,62784,32
$E,62785,14
$E,62838,44
$E,62846,48
$E,62854,21
$E,62987,24
$E,63064,4
$E,63213,21
$E,63299,7
$E,63612,11
$E,64463,28
$E,64588,195
$E,64593,6
$E,64595,8
$E,64597,46
$E,64651,19
$E,64838,7
$E,64842,24
$E,64850,4
$E,64862,87
$E,64862,17
$E,64901,199
$E,64908,7
$E,64909,35
$E,64910,29
$E,65159,48
$E,65162,56
$E,65163,35
$E,65165,12
$E,65167,35
$E,65174,211
$E,65175,24
$E,65177,23
$E,65178,6
$E,65179,15
$E,65179,20
$E,65180,7
$E,65181,15
$E,65213,287
$E,65217,7
$E,65219,6
$E,65221,7
$E,65222,52
$E,65223,22
$E,65276,152
$E,65276,12
$E,65278,4
$E,65279,5
$E,65279,7
$E,65281,19
$E,65282,16
$E,65282,7
$E,65487,206
$E,65487,15
$E,65489,24
$E,65491,13
$E,65492,11
$E,65493,12
$E,65493,12
$E,65495,8
$E,65713,46
$E,65800,12
$E,65802,11
$E,65803,8
$E,65804,24
$E,65804,12
$E,65805,5
$E,66963,28
$E,67049,240
$E,67050,15
$E,67052,15
$E,67054,6
$E,67054,31
$E,67054,7
$E,67054,7
$E,67055,9
$E,67055,9
$E,67055,8
$E,67056,7
$E,67058,7
$E,69463,38
$E,69549,328
$E,69549,35
$E,69551,12
$E,69551,12
$E,69552,31
$E,69552,46
$E,69552,15
$E,69552,12
$E,69553,17
$E,69554,31
$E,69554,36
$E,69555,12
$E,69555,15
$E,69556,17
$E,69557,7
$E,69558,15
$E,70097,6
$E,71963,35
$E,72049,312
$E,72049,31
$E,72051,7
$E,72051,16
$E,72052,44
$E,72052,7
$E,72052,7
$E,72053,15
$E,72054,35
$E,72054,11
$E,72054,37
$E,72055,15
$E,72055,7
$E,72056,5
$E,72056,11
$E,72659,70
$E,72659,22
$E,72662,92
$E,72663,62
$E,72664,21
$E,72665,15
$E,72665,22
$E,72667,41
$E,72713,137
$E,72720,12
$E,72722,32
$E,72722,7
$E,72799,103
$E,72803,199
$E,72803,56
$E,72805,35
$E,72806,28
$E,72806,24
$E,72807,183
$E,72807,31
$E,72808,27
$E,72808,8
$E,72810,7
$E,72810,6
$E,72811,188
$E,72813,31
$E,72814,47
$E,72814,39
$E,72815,49
$E,72816,46
$E,72817,12
$E,72823,56
$E,72823,12
$E,72824,6
$E,72826,6
$E,72827,151
$E,72827,16
$E,72829,24
$E,72829,48
$E,72830,15
$E,72831,44
$E,72833,4
$E,72971,83
$E,72975,92
$E,72975,67
$E,72976,30
$E,72978,24
$E,72979,47
$E,72980,19
$E,72987,327
$E,72987,43
$E,72988,6
$E,72988,6
$E,72989,19
$E,72990,9
$E,72990,9
$E,72990,24
$E,72991,10
$E,72991,52
$E,72992,19
$E,72992,46
$E,72992,23
$E,72993,14
$E,72993,22
$E,72995,12
$E,72996,7
$E,73026,27
$E,73028,7
$E,73104,166
$E,73104,54
$E,73107,16
$E,73108,5
$E,73109,15
$E,73109,7
$E,73135,4
$E,73174,55
$E,73178,92
$E,73178,22
$E,73180,7
$E,73181,26
$E,73182,19
$E,73213,55
$E,73213,60
$E,73222,22
$E,73222,8
$E,73225,7
$E,73228,6
$E,73229,45
$E,73229,19
$E,73232,10
$E,73233,4
$E,73234,12
$E,73284,52
$E,73288,48
$E,73290,7
$E,73292,15
$E,73292,7
$E,73299,47
$E,73303,56
$E,73303,33
$E,73305,11
$E,73306,8
$E,73307,83
$E,73307,9
$E,73311,83
$E,73314,22
$E,73315,6
$E,73316,15
$E,73573,99
$E,73575,6
$E,73575,9
$E,73578,7
$E,73596,29
$E,73600,30
$E,73600,16
$E,73603,7
$E,73612,135
$E,73612,15
$E,73616,12
$E,73643,22
$E,73647,62
$E,73647,6
$E,73650,14
$E,73651,56
$E,73909,33
$E,73912,30
$E,73913,16
$E,73915,6
$E,73917,20
$E,73924,147
$E,73924,12
$E,73927,24
$E,73929,7
$E,73929,8
$E,73979,39
$E,74041,63
$E,74042,17
$E,74221,35
$E,74225,16
$E,74225,11
$E,74237,99
$E,74239,7
$E,74242,7
$E,74276,60
$E,74283,14
$E,74338,60
$E,74381,27
$E,74401,219
$E,74404,14
$STOP,165,35113563.66,11706,344,18308,35,11,47
$START,166,15202
$E,151,71
$E,277,144
$E,286,24
$E,286,16
$E,590,39
$E,652,30
$E,715,39
$E,717,12
$E,721,6
$E,1215,79
$E,1216,9
$E,1221,7
$E,1223,7
$E,1401,88
$E,1527,93
$E,1527,6
$E,1531,6
$E,1839,96
$E,1844,12
$E,1845,6
$E,1846,14
$E,1848,19
$E,1902,108
$E,1911,7
$E,2183,4
$E,2465,140
$E,2467,9
$E,2468,8
$E,2468,10
$E,2469,10
$E,2470,24
$E,2471,6
$E,2472,14
$E,2473,39
$E,2474,5
$E,2527,41
$E,2530,6
$E,2651,107
$E,3901,72
$E,6401,88
$E,8901,78
$E,11401,76
$E,13901,92
$E,16401,83
$E,18901,63
$E,21401,88
$E,23901,83
$E,26401,78
$E,28901,79
$E,29190,7
$E,31401,94
$E,33901,75
$E,36401,76
$E,38901,102
$E,41400,129
$E,43900,101
$E,46400,44
$E,48900,40
$E,50896,7
$E,51400,24
$E,51802,7
$E,53201,7
$E,54026,100
$E,54029,12
$E,54030,24
$E,54030,14
$E,54035,4
$E,56400,15
$E,57178,12
$E,58156,147
$E,58900,28
$E,59252,4
$E,61400,17
$E,63900,33
$E,65102,6
$E,66400,15
$E,68900,10
$E,71400,12
$E,73304,15
$STOP,166,35113575.57,28930,79,17322,22,5,17
$START,167,30110
$E,12323,7
$E,12759,9
$E,12953,15
$E,16314,8
$E,19404,7
$E,23023,6
$E,24707,7
$E,26005,4
$E,36010,6
$E,43602,6
$E,46074,15
$E,46129,6
$E,47637,15
$E,64035,6
$E,71962,8
$STOP,167,35113585.87,42836,15,18169,15,5,13
$START,168,43498
$E,7480,4
$E,12269,7
$E,47387,143
$E,47921,6
$E,57430,160
$E,59485,6
$E,63224,6
$E,64424,5
$E,69597,5
$E,74761,5
$E,77479,7
$STOP,168,35113595.97,56194,11,16902,15,0,11
$START,169,56688
$E,2516,5
$E,2536,7
$E,13869,6
$E,14845,10
$E,14864,12
$E,15051,16
$E,18632,15
$E,22997,14
$E,23344,4
$E,23554,22
$E,23635,15
$E,23818,4
$E,24210,8
$E,24230,9
$E,31482,7
$E,31554,7
$E,36037,8
$E,36427,4
$E,36949,7
$E,41574,7
$E,41982,5
$E,42381,7
$E,43514,7
$E,43948,14
$E,44178,7
$E,44957,15
$E,46021,17
$E,47607,14
$E,47627,9
$E,48365,12
$E,49069,7
$E,49090,7
$E,50406,14
$E,50426,7
$E,50589,4
$E,51709,7
$E,53952,7
$E,55552,4
$E,56038,8
$E,56352,7
$E,56555,4
$E,56946,7
$E,56966,19
$E,56986,6
$E,59842,15
$E,60105,7
$E,60125,18
$E,60265,14
$E,60285,12
$E,60304,4
$E,64709,15
$E,65330,4
$E,66537,7
$E,66557,12
$E,67553,7
$E,68021,15
$E,68041,14
$E,69678,4
$E,72540,7
$E,74208,15
$STOP,169,35113606.4,4458,60,17116,16,4,19
$START,170,5468
$E,898,11
$E,1301,7
$E,1564,12
$E,5863,6
$E,5947,4
$E,6698,6
$E,9206,9
$E,10473,7
$E,10813,12
$E,10834,14
$E,12401,7
$E,12421,7
$E,12485,11
$E,12561,16
$E,18665,117
$E,19142,4
$E,21278,5
$E,21908,6
$E,24308,7
$E,26112,7
$E,26128,7
$E,26903,9
$E,27713,8
$E,33301,12
$E,34171,7
$E,34191,11
$E,34210,28
$E,34901,4
$E,37300,14
$E,39699,16
$E,39999,12
$E,40500,15
$E,41299,23
$E,42099,14
$E,45345,12
$E,45384,8
$E,45770,17
$E,45789,24
$E,45809,22
$E,46583,7
$E,52409,391
$E,59739,11
$E,60534,7
$E,60557,6
$E,60669,12
$E,60798,56
$E,61315,6
$E,63553,7
$E,70135,8
$E,70174,7
$E,70853,8
$E,70872,7
$E,75666,13
$E,75685,11
$E,77904,15
$STOP,170,35113616.27,18709,55,17694,13,4,22
$START,171,19634
$E,816,19
$E,864,12
$E,2602,323
$E,4468,12
$E,5011,15
$E,5031,19
$E,5051,17
$E,5401,14
$E,5421,24
$E,8713,11
$E,8732,8
$E,9194,7
$E,9576,12
$E,9616,8
$E,9645,16
$E,11111,7
$E,11131,15
$E,11151,14
$E,12010,6
$E,13000,8
$E,13020,16
$E,14467,12
$E,21177,52
$E,24931,4
$E,24951,12
$E,24971,9
$E,25407,220
$E,26999,7
$E,27019,16
$E,30673,24
$E,32008,20
$E,32024,7
$E,32292,11
$E,32401,12
$E,34582,15
$E,35343,6
$E,35364,15
$E,36014,8
$E,37597,12
$E,47174,7
$E,55196,4
$E,55264,7
$E,55283,13
$E,55304,6
$E,55379,24
$E,55635,16
$E,55654,24
$E,56595,7
$E,57008,14
$E,57317,8
$E,57336,4
$E,57407,11
$E,57484,9
$E,57539,8
$E,58180,9
$E,58342,6
$E,58397,12
$E,58971,14
$E,58990,25
$E,59197,30
$E,59958,35
$E,59978,60
$E,59999,14
$E,60124,24
$E,60144,32
$E,60164,54
$E,60818,12
$E,60838,12
$E,63196,18
$E,63996,8
$E,66396,7
$E,66623,10
$E,68000,18
$E,68524,8
$E,68545,7
$E,69074,11
$E,69093,4
$E,69113,12
$E,69507,14
$E,69526,28
$E,69546,33
$E,70356,23
$E,70375,31
$E,70396,33
$E,71204,19
$E,71219,27
$E,71239,51
$E,71259,44
$E,71996,24
$E,72796,40
$E,73597,35
$E,73840,31
$E,73860,51
$E,73879,57
$E,73935,33
$E,73955,35
$E,73975,44
$E,74396,27
$E,75197,9
$E,75996,12
$E,76216,12
$E,76553,19
$E,76572,30
$E,76591,19
$E,76797,28
$E,77470,15
$E,77490,28
$E,77511,15
$E,77596,11
$STOP,171,35113626.47,34064,109,17757,11,10,28
$START,172,35555
$E,140,25
$E,987,8
$E,1326,33
$E,1412,24
$E,1432,19
$E,1451,22
$E,1740,8
$E,2541,6
$E,3174,9
$E,3341,14
$E,3402,19
$E,3423,23
$E,3442,35
$E,3714,11
$E,3734,15
$E,3753,12
$E,4140,15
$E,4940,8
$E,5264,15
$E,5283,31
$E,5303,35
$E,5402,46
$E,5422,40
$E,5974,11
$E,6107,12
$E,6126,7
$E,7342,13
$E,7813,12
$E,7832,32
$E,7852,44
$E,8129,19
$E,8148,44
$E,8164,44
$E,8183,35
$E,8642,31
$E,8661,44
$E,8680,46
$E,8940,14
$E,9683,28
$E,9740,22
$E,9768,7
$E,10540,8
$E,11107,15
$E,11126,16
$E,11599,29
$E,11618,4
$E,11793,21
$E,11812,38
$E,11832,44
$E,12140,6
$E,12940,25
$E,13740,19
$E,14540,8
$E,15031,39
$E,15050,24
$E,15340,24
$E,16063,8
$E,16082,6
$E,16140,24
$E,16951,7
$E,17225,6
$E,17245,15
$E,17264,19
$E,17740,24
$E,18126,18
$E,18540,21
$E,19342,30
$E,19389,22
$E,19408,37
$E,19627,7
$E,19928,15
$E,20207,7
$E,20226,39
$E,20246,32
$E,20767,7
$E,20940,12
$E,21281,17
$E,21300,28
$E,21376,30
$E,21396,35
$E,21415,39
$E,21585,19
$E,21605,19
$E,22142,24
$E,22727,19
$E,22747,19
$E,22768,20
$E,22893,19
$E,22912,22
$E,23049,15
$E,23340,7
$E,23856,23
$E,23914,9
$E,23994,14
$E,24437,8
$E,24940,12
$E,26265,15
$E,26285,32
$E,26540,12
$E,26822,15
$E,26842,9
$E,26878,16
$E,26914,7
$E,26933,7
$E,27316,16
$E,27375,19
$E,27414,6
$E,27482,24
$E,27501,27
$E,27521,5
$E,27541,19
$E,27581,17
$E,28144,12
$E,28179,31
$E,28198,27
$E,28295,17
$E,28314,28
$E,28334,46
$E,28830,33
$E,30085,12
$E,31340,15
$E,32940,16
$E,33664,4
$E,34170,12
$E,34210,7
$E,34354,7
$E,34629,24
$E,35339,19
$E,36140,19
$E,36495,17
$E,36514,33
$E,36534,25
$E,36685,38
$E,39338,7
$E,39562,17
$E,39582,33
$E,39601,39
$E,40138,25
$E,40485,7
$E,40938,14
$E,41634,48
$E,41738,4
$E,42538,15
$E,43338,7
$E,44138,6
$E,44577,12
$E,44597,5
$E,44617,20
$E,44770,11
$E,44789,15
$E,44809,28
$E,44938,15
$E,46857,9
$E,46876,16
$E,46947,7
$E,46987,15
$E,47254,13
$E,47338,6
$E,47940,11
$E,47959,15
$E,47979,12
$E,48138,6
$E,48554,14
$E,48938,4
$E,50055,8
$E,50204,7
$E,50241,15
$E,50261,24
$E,50538,14
$E,50766,18
$E,50808,15
$E,51135,12
$E,51157,6
$E,52690,108
$E,68890,7
$E,69802,7
$E,70122,12
$E,70765,12
$E,71294,15
$E,71595,14
$E,71680,12
$E,71701,23
$E,71721,30
$E,72138,12
$E,72411,17
$E,72938,17
$E,73738,7
$E,74200,12
$E,74219,6
$E,74538,15
$E,75844,7
$E,76138,15
$E,76656,11
$E,76675,10
$E,76695,19
$STOP,172,35113636.90,53054,195,17574,15,3,24
$START,173,55485
